"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5895",871.456054134498,-2.13621966106247,0.508747922485266,-4.1989747115367,2.68126259193141e-05,0.000138347691702761
"5896",592.381682144179,-1.1026102697086,0.262593157051955,-4.19892994199557,2.68179268988909e-05,0.000138351574369668
"5897",64.6279493788268,-3.90948265946966,0.931122928402743,-4.19867510531184,2.6848120062827e-05,0.000138483850763271
"5898",612.344481478933,0.696159586902963,0.165813747112213,4.19844312686475,2.68756330761599e-05,0.000138602260304774
"5899",11.5888213066858,-3.03906530734117,0.723885428499386,-4.1982683829417,2.68963756859921e-05,0.000138685719484798
"5900",6.71435775151874,-2.32976407432544,0.55495738545288,-4.19809544912031,2.69169184185792e-05,0.000138768119921682
"5901",8.94778886972001,-4.25908935436019,1.01461934606225,-4.19772141235997,2.69614011256751e-05,0.000138973892228378
"5902",5.31769052889216,5.56658777277511,1.32620488029637,4.19738145702731,2.70018912952201e-05,0.000139159018557559
"5903",516.099119480947,-0.790249866748434,0.188273878418204,-4.19734204971912,2.70065886163277e-05,0.000139159648643544
"5904",6.51796170387882,-4.77189498817122,1.13700829104843,-4.19688671203189,2.70609209123437e-05,0.000139415994476754
